model,day_index,open_phase_model,hardwood_phase_model,open_precipitation_m,hardwood_precipitation_m,open_ground_accumulation_m,hardwood_ground_accumulation_m,precipitation_equal,accumulation_equal,phase_model_equal
B,15587,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0132,0.0132,0.0,0.0,True,True,True
B,15588,harder_pomeroy_hourly,harder_pomeroy_hourly,0.04720000000000001,0.04720000000000001,0.0,0.0,True,True,True
B,15589,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0226,0.0226,0.0,0.0,True,True,True
B,15590,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15591,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15592,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15593,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15594,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.0,0.0,True,True,True
B,15595,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.0,0.0,True,True,True
B,15596,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0165,0.0165,0.0,0.0,True,True,True
B,15597,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15598,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15599,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15600,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15601,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.0,0.0,True,True,True
B,15602,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0254,0.0254,0.0,0.0,True,True,True
B,15603,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0119,0.0119,0.0,0.0,True,True,True
B,15604,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0076,0.0076,0.0,0.0,True,True,True
B,15605,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0282,0.0282,0.0,0.0,True,True,True
B,15606,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15607,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15608,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0013,0.0013,0.0,0.0,True,True,True
B,15609,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,15610,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15611,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15612,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15613,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15614,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15615,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15616,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15617,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0094,0.0094,0.0,0.0,True,True,True
B,15618,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0137,0.0137,0.0,0.0,True,True,True
B,15619,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15620,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15621,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15622,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15623,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.0,0.0,True,True,True
B,15624,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15625,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15626,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0328,0.0328,0.0,0.0,True,True,True
B,15627,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0061,0.0061,0.0,0.0,True,True,True
B,15628,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15629,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15630,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.0,0.0,True,True,True
B,15631,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.0,0.0,True,True,True
B,15632,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15633,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15634,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15635,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15636,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0025,0.0025,0.0,0.0,True,True,True
B,15637,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0152,0.0152,0.0,0.0,True,True,True
B,15638,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0104,0.0104,0.0,0.0,True,True,True
B,15639,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0124,0.0124,0.0,0.0,True,True,True
B,15640,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15641,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15642,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15643,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15644,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0013,0.0013,0.0,0.0,True,True,True
B,15645,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.0,0.0,True,True,True
B,15646,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15647,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15648,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15649,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15650,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,15651,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15652,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15653,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15654,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15655,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0373,0.03720000000000001,0.0,0.0,False,True,True
B,15656,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0084,0.0084,0.0,0.0,True,True,True
B,15657,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0094,0.0094,0.0,0.0,True,True,True
B,15658,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15659,harder_pomeroy_hourly,harder_pomeroy_hourly,0.013,0.013,0.01260680260976291,0.01267083503796381,True,False,True
B,15660,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0081,0.0081,0.00764365100693136,0.00771603897734792,True,False,True
B,15661,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15662,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15663,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15664,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15665,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15666,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15667,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15668,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15669,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15670,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15671,harder_pomeroy_hourly,harder_pomeroy_hourly,0.018,0.018,0.0,0.0,True,True,True
B,15672,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15673,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15674,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0206,0.0206,0.0,0.0,True,True,True
B,15675,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15676,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15677,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0127,0.0127,0.0,0.0,True,True,True
B,15678,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15679,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15680,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0175,0.0174,0.0,0.0,False,True,True
B,15681,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0053,0.0053,0.0,0.0,True,True,True
B,15682,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15683,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15684,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15685,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0056,0.0056,0.00559897622799301,0.00559923519044503,True,False,True
B,15686,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15687,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15688,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15689,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0114,0.0114,0.01139990223461402,0.01139992242744192,True,False,True
B,15690,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02059999999999999,0.02049999999999999,0.02052705781944749,0.02043442911728698,False,False,True
B,15691,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15692,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15693,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15694,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15695,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15696,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0213,0.0212,0.02129951777662488,0.02119962654310852,False,False,True
B,15697,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0175,0.0174,0.01418671621000456,0.01456110616326753,False,False,True
B,15698,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15699,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15700,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15701,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15702,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15703,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15704,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15705,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0091,0.0091,3.0380930518e-07,3.8926870857e-07,True,False,True
B,15706,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15707,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15708,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0091,0.0091,0.00895706727702341,0.00895168293264431,True,False,True
B,15709,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0051,0.0051,0.00369641251315585,0.00366602525542509,True,False,True
B,15710,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0018,0.0018,2.529822774299e-05,2.352123686014e-05,True,False,True
B,15711,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0099,0.0099,0.0,0.00276377088927019,True,False,True
B,15712,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15713,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15714,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15715,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15716,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15717,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0244,0.0244,0.02429936976860805,0.02432615075898475,True,False,True
B,15718,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0046,0.0046,2.261028896963e-05,2.762744088458e-05,True,False,True
B,15719,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15720,harder_pomeroy_hourly,harder_pomeroy_hourly,0.002,0.002,0.00199800339711965,0.00199858013851129,True,False,True
B,15721,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15722,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0003,0.0003,0.00029434873869889,0.00029575224225424,True,False,True
B,15723,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15724,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0213,0.0213,0.00365789056126007,0.00399450545632074,True,False,True
B,15725,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0079,0.0079,0.00588029133074451,0.00625030063523266,True,False,True
B,15726,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15727,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0218,0.0218,0.02174881017132006,0.02176152333378135,True,False,True
B,15728,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0137,0.0137,0.01337309658865897,0.01345174759297277,True,False,True
B,15729,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15730,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0312,0.0312,0.03116813144725614,0.03117512723420785,True,False,True
B,15731,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15732,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15733,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15734,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15735,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0018,0.0018,0.00178900111065904,0.0017879627612724,True,False,True
B,15736,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15737,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15738,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15739,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15740,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15741,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15742,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15743,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.00144406453243801,0.00145789896542756,True,False,True
B,15744,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15745,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.00016652261824362,0.00021802736430865,True,False,True
B,15746,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15747,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15748,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15749,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15750,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15751,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15752,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,2.93103635813e-06,3.46398166786e-06,True,False,True
B,15753,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0018,0.0018,3.1234209446e-07,3.7028652366e-07,True,False,True
B,15754,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15755,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15756,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,15757,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,15758,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0185,0.0185,0.01849585413589187,0.01849605339950138,True,False,True
B,15759,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0061,0.0061,0.00609958428933772,0.00609959696856571,True,False,True
B,15760,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15761,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0018,0.0018,0.00179999998382988,0.00179999998880489,True,False,True
B,15762,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15763,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0043,0.0043,0.0042999887721517,0.00429999087393841,True,False,True
B,15764,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0048,0.0048,0.00479893396557974,0.00479918369299314,True,False,True
B,15765,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0099,0.0099,0.00987070363955478,0.00987872879508508,True,False,True
B,15766,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0066,0.0066,0.00632619489546828,0.00639106153742882,True,False,True
B,15767,harder_pomeroy_hourly,harder_pomeroy_hourly,0.016,0.016,0.00295918219027425,0.00343170545147307,True,False,True
B,15768,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0117,0.0117,0.00220812159176797,0.00272653656295942,True,False,True
B,15769,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15770,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15771,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15772,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15773,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15774,harder_pomeroy_hourly,harder_pomeroy_hourly,0.003,0.003,0.00218529510945344,0.00227079154010496,True,False,True
B,15775,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15776,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15777,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0218,0.0218,0.01028677820057881,0.0,True,False,True
B,15778,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0211,0.0211,0.00791670649864824,0.0,True,False,True
B,15779,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15780,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15781,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15782,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15783,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15784,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15785,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15786,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15787,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15788,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15789,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0069,0.0069,0.0,0.0,True,True,True
B,15790,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15791,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0081,0.0081,0.0,0.0,True,True,True
B,15792,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15793,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15794,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15795,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0114,0.0114,0.01021366481600767,0.01069529142247664,True,False,True
B,15796,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0114,0.0114,5.943748132914e-05,7.754454417639e-05,True,False,True
B,15797,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15798,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15799,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15800,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15801,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15802,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15803,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15804,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15805,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15806,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15807,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15808,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15809,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15810,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0058,0.0058,0.0,0.0,True,True,True
B,15811,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0003,0.0003,0.0,0.0,True,True,True
B,15812,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0025,0.0025,0.0,0.0,True,True,True
B,15813,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.0,0.0,True,True,True
B,15814,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15815,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15816,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15817,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0188,0.0188,0.0,0.0,True,True,True
B,15818,harder_pomeroy_hourly,harder_pomeroy_hourly,0.03,0.0299,0.0,0.0,False,True,True
B,15819,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15820,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15821,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0005,0.0005,0.0,0.0,True,True,True
B,15822,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15823,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15824,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0081,0.0081,0.0,0.0,True,True,True
B,15825,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02360000000000001,0.0235,0.0,0.0,False,True,True
B,15826,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0038,0.0038,0.0,0.0,True,True,True
B,15827,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.0,0.0,True,True,True
B,15828,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.0,0.0,True,True,True
B,15829,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15830,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15831,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15832,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,15833,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15834,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15835,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15836,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,15837,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
