Latitude: 43.928928  Longitude: -71.765647
X & Y on Lambert Conformal Conic: 2120775.51 513754.32
Tile: 11935
Elevation: 588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
2016,353,31358.33,1.66,-15.50,182.92
2016,354,31353.07,-6.10,-17.97,148.59
2016,355,31352.00,-6.98,-22.57,99.74
2016,356,31355.13,-0.27,-18.73,139.29
2016,357,31362.46,-1.05,-10.28,279.53
2016,358,31373.97,1.33,-6.82,366.48
2016,359,31389.67,1.84,-5.85,395.00
2016,360,31409.53,-0.47,-7.89,337.40
2016,361,31433.55,2.41,-15.15,188.40
2016,362,31461.70,6.78,-9.99,286.19
2016,363,31493.96,0.20,-5.51,405.35
2016,364,31530.30,-2.19,-7.53,347.04
2016,365,31570.69,-1.79,-8.85,313.10
2017,1,31615.31,0.77,-11.56,252.46
2017,2,31663.73,0.48,-12.62,231.83
2017,3,31716.10,0.61,-11.57,252.35
2017,4,31772.38,2.98,-4.62,433.58
2017,5,31832.52,-5.82,-9.99,286.21
2017,6,31896.49,-6.54,-12.71,230.06
2017,7,31964.22,-9.64,-19.53,130.04
2017,8,32035.68,-11.15,-21.08,113.68
2017,9,32110.80,-11.22,-22.37,101.49
2017,10,32189.54,0.75,-20.20,122.72
2017,11,32271.83,7.77,-15.06,189.84
2017,12,32357.63,7.77,-1.85,533.43
2017,13,32446.86,3.38,-5.50,405.69
2017,14,32539.47,-6.30,-17.45,155.33
2017,15,32635.40,-4.60,-16.04,174.92
2017,16,32734.58,-0.23,-15.01,190.59
2017,17,32836.94,2.94,-13.98,207.43
2017,18,32942.43,-0.94,-9.19,304.82
2017,19,33050.98,2.34,-3.89,458.06
2017,20,33162.51,1.63,-3.68,465.48
2017,21,33276.96,4.59,-2.86,494.74
2017,22,33394.27,4.44,-2.56,505.92
2017,23,33514.36,-0.23,-4.16,448.81
2017,24,33637.16,1.34,-4.09,451.29
2017,25,33762.61,0.37,-3.87,458.61
2017,26,33890.64,5.49,-4.48,438.15
2017,27,34021.19,-0.21,-4.16,448.78
2017,28,34154.17,-1.57,-5.39,408.92
2017,29,34289.53,-1.34,-5.88,394.06
2017,30,34427.19,-3.52,-12.73,229.65
2017,31,34567.09,-6.38,-18.48,142.28
2017,32,34709.17,-2.73,-15.84,177.92
2017,33,34853.36,-3.92,-11.97,244.27
2017,34,34999.59,-5.66,-13.98,207.41
2017,35,35147.79,-5.99,-13.85,209.65
2017,36,35297.91,-1.93,-12.06,242.45
2017,37,35449.88,-5.44,-12.06,242.44
2017,38,35603.65,-2.51,-11.13,261.21
2017,39,35759.14,5.85,-9.17,305.19
2017,40,35916.30,-5.17,-11.30,257.71
2017,41,36075.08,-11.62,-19.55,129.89
2017,42,36235.40,-8.38,-16.88,163.00
2017,43,36397.23,-5.38,-15.63,180.97
2017,44,36560.49,-5.17,-10.80,268.31
2017,45,36725.14,-1.60,-12.44,235.25
2017,46,36891.12,-1.72,-11.14,261.07
2017,47,37058.39,-3.59,-7.74,341.30
2017,48,37226.88,-1.75,-9.89,288.51
2017,49,37396.55,7.95,-11.35,256.70
2017,50,37567.35,9.25,-7.59,345.34
2017,51,37739.23,1.48,-4.74,429.74
2017,52,37912.15,5.34,-10.74,269.57
2017,53,38086.06,10.68,-8.43,323.56
2017,54,38260.91,15.37,-2.08,524.28
2017,55,38436.66,11.59,-0.49,589.33
2017,56,38613.27,14.28,-0.95,569.75
2017,57,38790.70,1.28,-4.13,449.98
2017,58,38968.90,4.75,-8.85,312.93
2017,59,39147.84,6.81,-6.17,385.17
2017,60,39327.48,9.18,-1.21,559.06
2017,61,39507.77,3.77,-3.96,455.55
2017,62,39688.68,-5.52,-14.49,198.98
2017,63,39870.19,-14.44,-19.56,129.72
2017,64,40052.24,-6.64,-19.05,135.56
2017,65,40234.80,3.10,-17.23,158.32
2017,66,40417.85,2.19,-13.55,214.83
2017,67,40601.34,8.47,-2.56,505.97
2017,68,40785.25,0.59,-3.93,456.78
2017,69,40969.54,-2.58,-10.61,272.47
2017,70,41154.18,-12.83,-23.14,94.76
2017,71,41339.14,-12.69,-22.72,98.39
2017,72,41524.39,-6.21,-19.46,130.82
2017,73,41709.90,-4.70,-16.01,175.38
2017,74,41895.64,-5.73,-12.92,226.18
2017,75,42081.58,-6.52,-13.20,221.09
2017,76,42267.69,-2.56,-13.49,216.00
2017,77,42453.94,0.54,-16.61,166.79
2017,78,42640.31,3.46,-15.78,178.74
2017,79,42826.76,6.91,-10.57,273.24
2017,80,43013.26,6.35,-9.10,306.95
2017,81,43199.80,-2.14,-9.82,289.94
2017,82,43386.33,-3.49,-16.69,165.59
2017,83,43572.84,-0.45,-13.12,222.55
2017,84,43759.29,1.24,-6.58,373.35
2017,85,43945.65,3.76,-10.77,268.85
2017,86,44131.90,2.88,-9.53,296.82
2017,87,44318.01,3.60,-1.28,555.95
2017,88,44503.95,3.01,-2.27,516.88
2017,89,44689.69,4.83,-3.76,462.42
2017,90,44875.20,2.83,-3.51,471.49
2017,91,45060.45,0.84,-3.22,481.50
2017,92,45245.41,6.05,-2.83,495.81
2017,93,45430.06,10.13,-5.70,399.33
2017,94,45614.35,4.41,-4.96,422.42
2017,95,45798.26,5.93,-0.76,577.69
2017,96,45981.75,4.84,-0.22,601.00
2017,97,46164.80,5.58,-0.66,581.80
2017,98,46347.37,1.45,-2.49,508.44
2017,99,46529.42,11.19,-5.10,418.01
2017,100,46710.92,19.87,-2.45,510.28
2017,101,46891.84,24.07,0.67,641.05
2017,102,47072.13,15.38,0.90,651.75
2017,103,47251.77,8.51,0.97,655.23
2017,104,47430.71,10.50,-4.06,452.33
2017,105,47608.91,16.45,-3.88,458.55
2017,106,47786.34,22.59,0.80,647.12
2017,107,47962.95,16.78,4.53,843.84
2017,108,48138.71,9.71,-0.88,572.56
2017,109,48313.56,8.10,-0.61,584.24
2017,110,48487.47,10.12,0.99,655.88
2017,111,48660.39,6.40,2.09,710.12
2017,112,48832.27,5.89,1.17,664.86
2017,113,49003.08,13.32,0.11,615.76
2017,114,49172.75,16.93,-0.17,603.15
2017,115,49341.25,12.03,-0.03,609.20
2017,116,49508.51,12.36,2.86,750.05
2017,117,49674.50,17.01,7.29,1021.53
2017,118,49839.15,21.66,9.82,1212.24
2017,119,50002.42,20.66,7.01,1002.00
2017,120,50164.24,12.59,-0.36,594.79
2017,121,50324.57,10.00,1.55,683.25
2017,122,50483.35,12.34,3.02,758.83
2017,123,50640.52,9.57,3.13,764.45
2017,124,50796.01,14.00,-2.39,512.33
2017,125,50949.78,11.19,0.02,611.74
2017,126,51101.76,13.64,4.82,861.09
2017,127,51251.88,13.37,6.07,939.22
2017,128,51400.09,7.91,0.78,646.02
2017,129,51546.33,5.89,-1.95,529.48
2017,130,51690.51,8.46,-0.69,580.56
2017,131,51832.60,13.12,0.31,624.60
2017,132,51972.51,15.92,2.77,745.50
2017,133,52110.18,14.48,2.41,726.27
2017,134,52245.54,8.74,0.65,640.24
2017,135,52378.53,10.56,0.86,650.00
2017,136,52509.07,17.46,4.12,820.07
2017,137,52637.11,26.53,7.02,1002.72
2017,138,52762.57,29.71,9.61,1195.47
2017,139,52885.38,23.64,11.39,1346.77
2017,140,53005.47,17.84,4.42,837.02
2017,141,53122.79,20.02,0.62,638.85
2017,142,53237.25,12.80,1.43,677.19
2017,143,53348.78,16.34,5.65,912.52
2017,144,53457.33,19.35,6.89,994.05
2017,145,53562.83,15.19,6.57,972.04
2017,146,53665.20,13.10,6.83,989.93
2017,147,53764.39,17.27,6.71,981.38
2017,148,53860.32,20.18,5.84,924.20
2017,149,53952.94,13.85,7.44,1032.09
2017,150,54042.18,11.75,6.85,990.80
2017,151,54127.98,16.94,7.65,1046.94
2017,152,54210.29,18.39,6.56,971.61
2017,153,54289.03,14.83,3.36,777.28
2017,154,54364.16,12.44,4.45,839.09
2017,155,54435.63,17.30,5.40,896.64
2017,156,54503.37,13.24,7.01,1001.94
2017,157,54567.34,9.04,6.15,944.67
2017,158,54627.49,18.38,5.02,872.94
2017,159,54683.78,24.17,6.69,980.34
2017,160,54736.16,20.90,7.74,1053.10
2017,161,54784.59,23.18,7.49,1035.45
2017,162,54829.03,27.85,9.89,1218.64
2017,163,54869.45,29.87,13.55,1551.40
2017,164,54905.82,27.50,14.07,1605.46
2017,165,54938.10,21.50,8.71,1125.28
2017,166,54966.28,22.09,4.41,836.78
2017,167,54990.32,16.84,5.94,930.90
2017,168,55010.21,21.39,10.99,1311.11
2017,169,55025.94,25.71,13.65,1562.00
2017,170,55037.48,25.55,17.41,1987.94
2017,171,55044.84,23.49,15.83,1797.41
2017,172,55047.99,21.40,10.55,1273.68
2017,173,55046.95,22.10,8.77,1129.98
2017,174,55041.71,25.11,11.61,1366.19
2017,175,55032.28,24.18,14.32,1631.22
2017,176,55018.67,22.58,9.38,1177.16
2017,177,55000.87,19.92,8.10,1079.56
2017,178,54978.92,18.60,8.08,1078.41
2017,179,54952.83,18.90,6.52,968.72
2017,180,54922.61,18.77,7.86,1062.16
2017,181,54888.30,23.19,10.66,1282.79
2017,182,54849.92,24.28,14.50,1650.41
2017,183,54807.50,24.22,15.20,1726.20
2017,184,54761.08,22.94,12.78,1475.57
2017,185,54710.69,22.24,9.57,1192.72
2017,186,54656.37,24.99,8.74,1127.29
2017,187,54598.16,23.57,10.42,1262.04
2017,188,54536.11,23.44,12.76,1473.78
2017,189,54470.26,23.99,13.60,1556.77
2017,190,54400.67,23.43,11.27,1335.61
2017,191,54327.38,23.95,11.51,1357.43
2017,192,54250.45,24.06,12.62,1460.55
2017,193,54169.94,26.34,13.61,1557.82
2017,194,54085.89,18.89,12.62,1460.24
2017,195,53998.38,15.62,12.05,1406.14
2017,196,53907.46,21.66,12.41,1439.91
2017,197,53813.19,25.46,12.52,1450.46
2017,198,53715.63,26.09,12.24,1424.53
2017,199,53614.86,26.26,14.27,1625.66
2017,200,53510.93,26.64,12.90,1487.43
2017,201,53403.91,26.72,13.55,1551.20
2017,202,53293.87,26.18,11.64,1369.31
2017,203,53180.88,24.72,12.49,1447.86
2017,204,53065.00,22.63,12.40,1439.26
2017,205,52946.30,16.72,11.01,1312.93
2017,206,52824.85,17.75,9.62,1196.64
2017,207,52700.71,22.35,8.95,1143.39
2017,208,52573.97,20.27,9.81,1211.63
2017,209,52444.68,21.57,12.64,1461.77
2017,210,52312.91,21.32,7.90,1065.04
2017,211,52178.74,22.10,7.10,1008.17
2017,212,52042.23,25.97,9.00,1147.73
2017,213,51903.44,26.39,11.52,1357.61
2017,214,51762.44,26.88,11.10,1320.80
2017,215,51619.31,27.34,12.16,1417.08
2017,216,51474.10,25.73,13.37,1534.04
2017,217,51326.88,21.48,13.98,1595.85
2017,218,51177.71,19.02,9.06,1151.97
2017,219,51026.66,21.77,8.20,1086.95
2017,220,50873.79,21.28,9.75,1206.81
2017,221,50719.16,23.05,8.42,1103.32
2017,222,50562.83,25.28,9.67,1200.31
2017,223,50404.86,24.21,12.35,1434.78
2017,224,50245.30,23.21,13.52,1548.76
2017,225,50084.22,21.97,13.59,1555.36
2017,226,49921.68,23.38,8.77,1129.93
2017,227,49757.71,23.51,9.48,1185.62
2017,228,49592.39,21.09,10.79,1294.00
2017,229,49425.77,21.12,6.62,975.84
2017,230,49257.89,18.62,8.47,1107.14
2017,231,49088.80,22.93,13.44,1540.98
2017,232,48918.56,22.20,13.12,1508.67
2017,233,48747.22,24.04,11.03,1314.69
2017,234,48574.81,26.32,11.73,1377.42
2017,235,48401.40,22.41,12.26,1425.72
2017,236,48227.01,19.99,7.70,1050.31
2017,237,48051.71,18.22,6.87,992.72
2017,238,47875.52,18.65,4.76,857.19
2017,239,47698.50,19.00,4.89,865.32
2017,240,47520.68,20.43,5.38,895.26
2017,241,47342.11,17.01,5.73,917.10
2017,242,47162.82,18.97,6.39,960.02
2017,243,46982.85,17.92,4.55,844.81
2017,244,46802.24,13.43,3.90,807.02
2017,245,46621.03,17.52,1.47,679.37
2017,246,46439.25,14.03,3.41,779.95
2017,247,46256.94,19.15,7.25,1018.94
2017,248,46074.13,21.31,11.25,1333.97
2017,249,45890.86,17.16,11.95,1397.41
2017,250,45707.16,18.01,11.21,1330.49
2017,251,45523.05,16.31,6.98,1000.06
2017,252,45338.59,16.90,5.98,933.15
2017,253,45153.78,16.77,6.21,948.37
2017,254,44968.67,21.33,5.06,875.60
2017,255,44783.29,22.38,6.48,965.91
2017,256,44597.66,24.17,7.03,1003.13
2017,257,44411.82,24.05,9.07,1152.69
2017,258,44225.79,23.66,12.73,1470.35
2017,259,44039.61,24.86,13.28,1524.76
2017,260,43853.30,25.09,12.29,1428.99
2017,261,43666.89,24.19,12.42,1440.97
2017,262,43480.40,22.59,13.41,1538.03
2017,263,43293.88,21.68,13.70,1566.59
2017,264,43107.34,22.35,12.44,1442.56
2017,265,42920.82,22.40,8.51,1110.09
2017,266,42734.34,25.68,7.86,1061.91
2017,267,42547.93,28.37,9.42,1180.74
2017,268,42361.62,28.31,14.32,1631.38
2017,269,42175.43,28.56,15.01,1705.45
2017,270,41989.40,28.10,14.73,1674.56
2017,271,41803.56,20.59,11.30,1338.73
2017,272,41617.93,14.06,3.70,795.73
2017,273,41432.54,10.25,3.41,779.83
2017,274,41247.43,13.90,-0.40,593.10
2017,275,41062.63,17.29,0.88,650.73
2017,276,40878.16,18.20,1.95,702.85
2017,277,40694.05,21.49,3.72,796.86
2017,278,40510.34,20.26,4.26,827.78
2017,279,40327.07,15.35,5.23,886.01
2017,280,40144.26,15.74,6.42,962.40
2017,281,39961.94,20.80,9.86,1215.92
2017,282,39780.16,20.18,11.01,1313.21
2017,283,39598.94,18.92,10.77,1292.13
2017,284,39418.33,16.34,8.06,1076.84
2017,285,39238.36,12.96,1.55,683.19
2017,286,39059.07,13.81,-0.41,592.81
2017,287,38880.49,18.04,1.49,680.10
2017,288,38702.66,21.31,9.65,1198.62
2017,289,38525.64,12.63,5.20,884.25
2017,290,38349.45,9.38,-3.08,486.67
2017,291,38174.13,15.79,-1.60,543.08
2017,292,37999.75,19.01,0.81,647.58
2017,293,37826.32,16.06,0.93,653.49
2017,294,37653.91,19.98,2.06,708.45
2017,295,37482.56,20.44,2.98,756.49
2017,296,37312.31,17.50,4.07,817.23
2017,297,37143.22,18.32,6.36,958.56
2017,298,36975.33,17.41,12.72,1469.68
2017,299,36808.69,11.55,6.36,958.56
2017,300,36643.37,10.54,2.25,718.16
2017,301,36479.40,13.98,0.36,626.76
2017,302,36316.84,14.81,1.54,682.72
2017,303,36155.75,14.81,7.02,1002.94
2017,304,35996.19,8.75,0.82,648.12
2017,305,35838.20,7.37,-2.41,511.58
2017,306,35681.86,12.30,-0.77,577.44
2017,307,35527.22,13.70,4.81,860.60
2017,308,35374.34,9.89,-1.64,541.76
2017,309,35223.27,10.82,-1.32,554.44
2017,310,35074.09,13.06,1.05,658.88
2017,311,34926.86,4.64,-2.40,511.89
2017,312,34781.64,3.47,-3.86,458.99
2017,313,34638.49,3.87,-7.25,354.62
2017,314,34497.48,-0.40,-9.87,288.86
2017,315,34358.68,-1.84,-12.13,241.23
2017,316,34222.15,1.24,-9.41,299.65
2017,317,34087.96,0.96,-6.53,374.72
2017,318,33956.18,-0.16,-4.35,442.35
2017,319,33826.87,2.38,-3.94,456.52
2017,320,33700.11,2.29,-3.79,461.62
2017,321,33575.96,-0.66,-4.40,440.79
2017,322,33454.49,2.02,-8.47,322.58
2017,323,33335.77,6.87,-8.84,313.31
2017,324,33219.87,-1.52,-5.69,399.79
2017,325,33106.86,6.11,-7.04,360.46
2017,326,32996.80,4.42,-6.99,361.63
2017,327,32889.76,-1.60,-7.91,336.78
2017,328,32785.81,2.83,-7.29,353.57
2017,329,32685.02,7.05,-5.01,420.98
2017,330,32587.44,3.06,-6.92,363.77
2017,331,32493.15,-1.91,-7.09,358.85
2017,332,32402.21,1.19,-12.81,228.26
2017,333,32314.67,6.61,-10.55,273.66
2017,334,32230.60,3.94,-7.69,342.67
2017,335,32150.06,2.42,-7.84,338.77
2017,336,32073.11,1.61,-4.64,432.81
2017,337,31999.80,1.18,-6.61,372.46
2017,338,31930.18,3.31,-6.79,367.42
2017,339,31864.31,5.97,-6.01,390.09
2017,340,31802.24,4.68,-2.27,516.96
2017,341,31744.00,0.05,-5.71,399.20
2017,342,31689.66,-1.74,-6.80,367.01
2017,343,31639.24,-1.50,-7.20,356.04
2017,344,31592.79,-2.14,-7.92,336.73
2017,345,31550.34,-2.55,-7.98,334.96
2017,346,31511.94,-2.01,-9.33,301.56
2017,347,31477.60,-5.65,-11.61,251.53
2017,348,31447.36,-10.07,-18.04,147.76
2017,349,31421.24,-7.63,-20.93,115.20
2017,350,31399.26,-6.06,-20.40,120.57
2017,351,31381.44,-7.17,-20.31,121.62
2017,352,31367.79,-4.98,-18.49,142.26
2017,353,31358.33,0.81,-12.02,243.37
2017,354,31353.07,-0.62,-7.21,355.69
2017,355,31352.00,-6.40,-13.91,208.69
2017,356,31355.13,-5.19,-15.56,182.08
2017,357,31362.46,0.25,-11.73,249.04
2017,358,31373.97,-2.54,-7.14,357.63
2017,359,31389.67,-3.46,-11.43,255.10
2017,360,31409.53,-9.11,-14.06,206.14
2017,361,31433.55,-14.28,-23.16,94.61
2017,362,31461.70,-16.40,-27.04,66.52
2017,363,31493.96,-16.59,-26.80,68.04
2017,364,31530.30,-15.68,-26.00,73.17
2017,365,31570.69,-17.49,-26.99,66.80
2018,1,31615.31,-17.97,-26.32,71.10
2018,2,31663.73,-15.15,-28.63,57.36
2018,3,31716.10,-8.55,-26.00,73.16
2018,4,31772.38,-6.02,-20.75,116.98
2018,5,31832.52,-13.85,-19.93,125.68
2018,6,31896.49,-19.59,-26.41,70.48
2018,7,31964.22,-13.39,-27.70,62.56
2018,8,32035.68,-5.25,-24.18,86.33
2018,9,32110.80,-2.89,-11.81,247.42
2018,10,32189.54,1.13,-12.72,229.93
2018,11,32271.83,5.36,-10.47,275.37
2018,12,32357.63,9.49,-0.87,573.21
2018,13,32446.86,4.42,-5.55,403.93
2018,14,32539.47,-9.13,-18.41,143.20
2018,15,32635.40,-7.77,-19.86,126.46
2018,16,32734.58,-5.99,-18.38,143.50
2018,17,32836.94,-3.54,-11.81,247.44
2018,18,32942.43,-2.85,-14.19,203.96
2018,19,33050.98,-2.58,-13.80,210.54
2018,20,33162.51,3.13,-8.16,330.37
2018,21,33276.96,3.25,-6.12,386.71
2018,22,33394.27,1.21,-4.02,453.78
2018,23,33514.36,1.92,-4.46,438.76
2018,24,33637.16,-1.08,-6.34,380.29
2018,25,33762.61,-8.40,-15.40,184.46
2018,26,33890.64,-4.00,-17.35,156.64
2018,27,34021.19,2.54,-14.68,195.86
2018,28,34154.17,4.56,-11.72,249.14
2018,29,34289.53,0.53,-7.62,344.58
2018,30,34427.19,-3.94,-10.09,283.94
2018,31,34567.09,-4.61,-15.44,183.89
2018,32,34709.17,-2.54,-12.73,229.74
2018,33,34853.36,-5.28,-11.67,250.32
2018,34,34999.59,-8.32,-23.11,95.02
2018,35,35147.79,-0.99,-20.27,121.98
2018,36,35297.91,-0.31,-10.99,264.21
2018,37,35449.88,-5.07,-16.03,175.11
2018,38,35603.65,-4.03,-16.74,164.92
2018,39,35759.14,-8.40,-15.93,176.59
2018,40,35916.30,-5.87,-21.92,105.60
2018,41,36075.08,-0.03,-19.81,126.97
2018,42,36235.40,3.33,-5.43,407.74
2018,43,36397.23,0.96,-4.79,427.99
2018,44,36560.49,-2.54,-15.13,188.73
2018,45,36725.14,1.58,-13.32,218.98
2018,46,36891.12,4.68,-8.45,322.89
2018,47,37058.39,4.38,-9.14,305.97
2018,48,37226.88,-0.80,-14.12,205.05
2018,49,37396.55,0.41,-12.34,237.11
2018,50,37567.35,5.15,-12.55,233.09
2018,51,37739.23,7.68,-10.04,285.03
2018,52,37912.15,13.55,-0.71,579.78
2018,53,38086.06,3.53,-3.41,474.93
2018,54,38260.91,2.05,-8.74,315.74
2018,55,38436.66,3.42,-7.99,334.74
2018,56,38613.27,1.09,-5.86,394.59
2018,57,38790.70,3.56,-4.68,431.75
2018,58,38968.90,5.83,-5.60,402.46
2018,59,39147.84,9.72,-5.16,416.06
2018,60,39327.48,7.77,-3.07,487.26
2018,61,39507.77,3.86,-2.16,521.17
2018,62,39688.68,3.31,-2.26,517.50
2018,63,39870.19,1.65,-3.67,465.64
2018,64,40052.24,2.43,-4.01,453.95
2018,65,40234.80,3.04,-8.51,321.54
2018,66,40417.85,-0.51,-8.39,324.52
2018,67,40601.34,-0.81,-5.17,415.85
2018,68,40785.25,-0.75,-8.30,326.84
2018,69,40969.54,-1.02,-7.49,348.04
2018,70,41154.18,-0.37,-5.36,409.90
2018,71,41339.14,1.77,-10.92,265.69
2018,72,41524.39,-1.49,-10.70,270.44
2018,73,41709.90,-0.94,-4.96,422.64
2018,74,41895.64,-0.91,-5.24,413.55
2018,75,42081.58,-3.44,-7.99,334.84
2018,76,42267.69,-4.94,-13.32,218.98
2018,77,42453.94,-6.93,-19.92,125.73
2018,78,42640.31,-5.29,-19.21,133.74
2018,79,42826.76,0.40,-16.34,170.59
2018,80,43013.26,2.55,-12.91,226.37
2018,81,43199.80,4.08,-10.83,267.74
2018,82,43386.33,4.31,-5.66,400.50
2018,83,43572.84,2.66,-6.57,373.77
2018,84,43759.29,1.98,-6.47,376.67
2018,85,43945.65,5.31,-10.30,279.09
2018,86,44131.90,7.14,-9.09,307.23
2018,87,44318.01,10.59,-5.61,402.09
2018,88,44503.95,9.38,-2.31,515.47
2018,89,44689.69,8.68,-2.97,490.91
2018,90,44875.20,6.77,-5.03,420.17
2018,91,45060.45,7.12,-3.78,462.04
2018,92,45245.41,3.68,-5.90,393.28
2018,93,45430.06,5.63,-5.54,404.22
2018,94,45614.35,5.63,-5.34,410.45
2018,95,45798.26,-1.77,-9.59,295.34
2018,96,45981.75,-0.27,-12.16,240.47
2018,97,46164.80,1.28,-10.66,271.36
2018,98,46347.37,0.75,-10.19,281.66
2018,99,46529.42,-0.63,-10.48,275.24
2018,100,46710.92,2.45,-8.35,325.50
2018,101,46891.84,4.84,-8.24,328.44
2018,102,47072.13,8.83,-7.42,350.02
2018,103,47251.77,8.33,-2.45,510.00
2018,104,47430.71,4.42,-1.09,563.85
2018,105,47608.91,0.37,-5.31,411.50
2018,106,47786.34,3.60,-5.54,404.26
2018,107,47962.95,4.09,-3.95,456.15
2018,108,48138.71,3.47,-3.51,471.24
2018,109,48313.56,3.72,-2.85,495.30
2018,110,48487.47,2.20,-3.05,487.65
2018,111,48660.39,7.99,-3.69,464.85
2018,112,48832.27,9.56,-5.00,421.38
2018,113,49003.08,15.70,-4.42,440.07
2018,114,49172.75,18.99,-2.66,491.45
2018,115,49341.25,10.83,-0.34,595.69
2018,116,49508.51,13.02,5.17,882.42
2018,117,49674.50,11.73,2.58,735.34
2018,118,49839.15,14.94,3.31,774.32
2018,119,50002.42,8.36,4.19,824.11
2018,120,50164.24,7.76,0.30,624.14
2018,121,50324.57,14.84,0.01,611.05
2018,122,50483.35,26.20,3.40,765.47
2018,123,50640.52,21.85,6.04,937.42
2018,124,50796.01,20.61,10.54,1272.59
2018,125,50949.78,18.38,5.87,926.36
2018,126,51101.76,16.36,5.39,895.68
2018,127,51251.88,17.49,5.59,908.29
2018,128,51400.09,21.34,0.29,623.51
2018,129,51546.33,23.23,2.38,717.09
2018,130,51690.51,20.12,3.25,771.24
2018,131,51832.60,13.12,2.48,730.22
2018,132,51972.51,12.72,-1.71,538.73
2018,133,52110.18,18.19,-0.78,577.04
2018,134,52245.54,22.80,1.39,660.91
2018,135,52378.53,21.10,4.04,815.30
2018,136,52509.07,17.28,3.58,789.26
2018,137,52637.11,22.07,4.10,818.80
2018,138,52762.57,18.39,4.04,815.45
2018,139,52885.38,15.37,2.43,727.31
2018,140,53005.47,18.63,3.29,773.15
2018,141,53122.79,21.47,3.94,809.62
2018,142,53237.25,17.51,5.13,879.90
2018,143,53348.78,22.79,7.79,1057.24
2018,144,53457.33,19.70,3.97,811.51
2018,145,53562.83,25.88,5.81,903.54
2018,146,53665.20,22.76,8.21,1087.42
2018,147,53764.39,14.32,10.58,1276.16
2018,148,53860.32,17.45,8.56,1113.75
2018,149,53952.94,25.19,8.70,1124.44
2018,150,54042.18,23.95,7.50,1036.64
2018,151,54127.98,27.09,8.73,1106.93
2018,152,54210.29,25.19,11.41,1348.23
2018,153,54289.03,23.16,13.05,1502.04
2018,154,54364.16,20.54,5.85,924.99
2018,155,54435.63,9.61,5.28,889.11
2018,156,54503.37,12.47,5.79,920.95
2018,157,54567.34,15.39,5.46,900.12
2018,158,54627.49,18.17,5.75,918.46
2018,159,54683.78,20.69,7.00,1001.10
2018,160,54736.16,20.79,4.44,829.24
2018,161,54784.59,20.36,3.25,760.82
2018,162,54829.03,20.69,3.61,780.58
2018,163,54869.45,24.20,4.08,755.29
2018,164,54905.82,24.45,6.50,967.42
2018,165,54938.10,17.26,10.30,1251.95
2018,166,54966.28,20.36,9.87,1216.90
2018,167,54990.32,24.17,7.28,971.35
2018,168,55010.21,27.74,8.61,1031.48
2018,169,55025.94,27.41,10.71,1287.36
2018,170,55037.48,21.72,13.19,1515.37
2018,171,55044.84,22.95,7.85,1061.11
2018,172,55047.99,21.33,8.67,1122.19
2018,173,55046.95,23.14,4.50,832.94
2018,174,55041.71,17.51,6.72,982.37
2018,175,55032.28,19.15,10.48,1267.49
2018,176,55018.67,19.85,10.26,1248.52
2018,177,55000.87,22.47,3.66,793.86
2018,178,54978.92,22.54,7.72,1052.13
2018,179,54952.83,20.04,11.11,1321.92
2018,180,54922.61,27.21,13.97,1594.34
2018,181,54888.30,29.16,14.84,1687.41
2018,182,54849.92,31.15,16.25,1846.99
2018,183,54807.50,29.83,19.61,2281.72
2018,184,54761.08,30.33,19.26,2232.14
2018,185,54710.69,30.77,15.25,1731.89
2018,186,54656.37,31.00,16.34,1856.90
2018,187,54598.16,24.78,15.13,1718.22
2018,188,54536.11,22.01,7.05,1004.58
2018,189,54470.26,26.05,8.25,1090.69
2018,190,54400.67,28.48,10.47,1266.54
2018,191,54327.38,27.53,11.80,1383.67
2018,192,54250.45,23.82,12.64,1462.36
2018,193,54169.94,23.61,7.96,1069.34
2018,194,54085.89,25.09,9.35,1174.85
2018,195,53998.38,19.98,11.07,1317.72
2018,196,53907.46,27.52,13.49,1545.21
2018,197,53813.19,29.19,12.33,1432.84
2018,198,53715.63,22.36,13.60,1556.89
2018,199,53614.86,21.31,11.69,1373.12
2018,200,53510.93,23.70,6.22,948.88
2018,201,53403.91,26.91,8.02,1073.65
2018,202,53293.87,25.06,10.32,1253.59
2018,203,53180.88,20.87,11.11,1321.70
2018,204,53065.00,24.26,14.02,1600.24
2018,205,52946.30,25.93,17.85,2043.28
2018,206,52824.85,24.61,18.89,2181.34
2018,207,52700.71,23.23,18.65,2148.25
2018,208,52573.97,25.65,14.54,1654.44
2018,209,52444.68,26.05,15.11,1716.11
2018,210,52312.91,22.79,13.36,1532.97
2018,211,52178.74,24.10,10.14,1238.61
2018,212,52042.23,25.78,12.40,1438.94
2018,213,51903.44,23.05,14.57,1657.57
2018,214,51762.44,24.96,15.61,1772.16
2018,215,51619.31,23.98,16.72,1902.67
2018,216,51474.10,24.11,16.88,1922.00
2018,217,51326.88,27.60,15.44,1752.92
2018,218,51177.71,29.38,16.16,1835.56
