Latitude: 43.950917  Longitude: -71.728739
X & Y on Lambert Conformal Conic: 2122666.36 516890.35
Tile: 11935
Elevation: 541 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
2018,84,43760.41,2.57,-6.11,387.22
2018,85,43947.14,5.58,-10.16,282.23
2018,86,44133.77,7.41,-9.16,305.48
2018,87,44320.25,10.91,-5.44,407.44
2018,88,44506.57,9.61,-2.60,504.43
2018,89,44692.68,8.76,-3.04,488.08
2018,90,44878.56,7.31,-4.57,435.10
2018,91,45064.18,7.56,-3.24,480.78
2018,92,45249.52,4.22,-5.62,401.71
2018,93,45434.53,5.87,-5.33,410.68
2018,94,45619.20,5.68,-5.12,417.46
2018,95,45803.48,-1.26,-9.28,302.73
2018,96,45987.34,0.04,-12.03,242.99
2018,97,46170.76,1.68,-10.74,269.53
2018,98,46353.70,1.18,-9.89,288.48
2018,99,46536.12,-0.12,-10.07,284.31
2018,100,46717.99,2.77,-8.20,329.24
2018,101,46899.28,5.19,-8.26,327.82
2018,102,47079.94,9.10,-7.46,348.81
2018,103,47259.94,8.49,-2.39,512.23
2018,104,47439.25,4.51,-0.72,579.62
2018,105,47617.82,1.04,-4.95,422.72
2018,106,47795.61,3.82,-5.26,412.99
2018,107,47972.59,4.29,-3.90,457.72
2018,108,48148.71,3.79,-3.12,485.29
2018,109,48323.92,4.04,-2.53,506.98
2018,110,48498.19,2.42,-2.80,497.00
2018,111,48671.47,8.54,-3.45,473.59
2018,112,48843.72,10.19,-4.96,422.57
2018,113,49014.88,16.18,-4.35,442.51
2018,114,49184.91,19.43,-2.73,476.50
2018,115,49353.76,10.97,-0.77,577.26
2018,116,49521.38,13.17,5.45,899.42
2018,117,49687.71,12.13,2.95,754.76
2018,118,49852.72,15.54,3.65,793.13
2018,119,50016.33,8.60,4.47,840.10
2018,120,50178.50,8.00,0.59,637.46
2018,121,50339.18,15.03,0.18,618.57
2018,122,50498.29,26.70,3.27,745.26
2018,123,50655.80,22.24,5.70,915.36
2018,124,50811.63,20.76,10.76,1291.15
2018,125,50965.73,18.84,6.22,949.15
2018,126,51118.04,16.83,5.49,902.13
2018,127,51268.49,17.95,5.81,922.53
2018,128,51417.03,21.86,0.25,620.55
2018,129,51563.58,23.67,2.32,699.49
2018,130,51708.09,20.31,3.16,765.90
2018,131,51850.48,13.47,2.73,743.29
2018,132,51990.70,13.35,-1.67,540.31
2018,133,52128.68,18.64,-0.78,574.06
2018,134,52264.34,23.28,1.26,643.35
2018,135,52397.63,21.24,3.89,806.94
2018,136,52528.47,17.60,3.60,790.57
2018,137,52656.80,22.52,4.15,815.13
2018,138,52782.54,18.88,4.10,818.82
2018,139,52905.63,15.55,2.23,717.36
2018,140,53026.00,18.70,3.33,775.34
2018,141,53143.58,21.99,4.14,821.26
2018,142,53258.30,17.84,5.21,884.69
2018,143,53370.09,23.22,7.85,1061.11
2018,144,53478.90,20.12,4.14,821.05
2018,145,53584.64,26.33,5.60,878.14
2018,146,53687.25,23.04,7.97,1069.98
2018,147,53786.66,14.50,10.99,1311.56
2018,148,53882.82,17.29,8.63,1118.92
2018,149,53975.66,25.55,8.79,1130.99
2018,150,54065.11,24.26,7.52,1037.81
2018,151,54151.11,27.45,8.65,1090.05
2018,152,54233.61,25.56,11.01,1313.03
2018,153,54312.54,23.51,13.03,1499.79
2018,154,54387.85,20.88,5.91,928.67
2018,155,54459.48,9.69,5.47,900.83
2018,156,54527.39,12.75,5.91,928.89
2018,157,54591.51,15.58,5.69,914.53
2018,158,54651.81,18.51,5.77,920.11
2018,159,54708.23,21.14,7.07,1006.00
2018,160,54760.73,21.26,4.35,818.18
2018,161,54809.28,20.78,3.16,751.67
2018,162,54853.83,21.11,3.64,778.22
2018,163,54894.35,24.69,4.00,745.04
2018,164,54930.80,24.90,6.17,946.04
2018,165,54963.16,17.72,10.30,1252.07
2018,166,54991.41,20.81,10.14,1238.77
2018,167,55015.51,24.63,7.30,966.28
2018,168,55035.45,28.23,8.58,1021.43
2018,169,55051.21,27.72,10.69,1285.16
2018,170,55062.78,22.07,13.46,1542.97
2018,171,55070.16,23.41,7.76,1055.12
2018,172,55073.32,21.76,8.80,1132.12
2018,173,55072.28,23.46,4.46,827.93
2018,174,55067.03,17.69,6.58,972.72
2018,175,55057.57,19.56,10.62,1278.90
2018,176,55043.92,20.22,10.58,1275.90
2018,177,55026.09,22.89,3.76,799.52
2018,178,55004.08,22.87,7.72,1051.94
2018,179,54977.93,20.23,11.14,1324.30
2018,180,54947.64,27.60,14.09,1607.40
2018,181,54913.24,29.60,14.98,1702.56
2018,182,54874.77,31.49,16.36,1860.06
2018,183,54832.25,30.09,19.81,2309.12
2018,184,54785.71,30.86,19.43,2255.41
2018,185,54735.20,31.18,15.36,1744.58
2018,186,54680.75,31.40,16.32,1854.34
2018,187,54622.40,25.25,15.53,1763.70
2018,188,54560.20,22.57,7.19,1014.24
2018,189,54494.20,26.49,8.21,1087.35
2018,190,54424.44,28.88,10.42,1262.42
2018,191,54350.98,28.07,11.85,1388.39
2018,192,54273.87,24.41,12.70,1468.24
2018,193,54193.16,24.13,7.98,1070.94
2018,194,54108.92,25.52,9.34,1173.94
2018,195,54021.20,19.88,10.96,1308.77
2018,196,53930.07,28.00,13.41,1537.50
2018,197,53835.58,29.72,12.27,1426.60
2018,198,53737.79,22.52,13.55,1551.72
2018,199,53636.78,21.76,12.08,1408.82
2018,200,53532.61,24.21,6.17,945.47
2018,201,53425.35,27.30,7.92,1066.38
2018,202,53315.06,25.39,10.16,1240.37
2018,203,53201.80,20.94,10.99,1311.02
2018,204,53085.66,24.46,13.91,1588.07
2018,205,52966.68,26.23,17.83,2040.45
2018,206,52844.96,25.01,19.12,2213.46
2018,207,52720.55,23.60,18.98,2193.16
2018,208,52593.51,25.96,14.82,1684.53
2018,209,52463.93,26.54,15.34,1742.31
2018,210,52331.87,23.33,13.62,1558.26
2018,211,52197.40,24.58,10.06,1232.23
2018,212,52060.58,26.28,12.44,1442.79
2018,213,51921.48,23.37,14.67,1668.43
2018,214,51780.18,25.13,15.69,1781.12
2018,215,51636.73,24.32,16.89,1923.57
2018,216,51491.20,24.48,17.08,1946.64
2018,217,51343.65,27.96,15.68,1780.10
2018,218,51194.16,29.78,16.50,1875.71
2018,219,51042.78,28.46,16.02,1819.29
2018,220,50889.58,26.92,16.36,1859.75
2018,221,50734.61,26.06,16.51,1877.68
2018,222,50577.94,23.18,14.54,1654.92
2018,223,50419.63,21.57,10.48,1267.46
2018,224,50259.73,20.44,11.83,1386.03
2018,225,50098.31,22.05,15.43,1751.86
2018,226,49935.42,24.16,15.93,1809.71
2018,227,49771.11,26.14,16.17,1837.52
2018,228,49605.44,24.48,15.28,1735.25
2018,229,49438.46,22.50,11.33,1340.99
2018,230,49270.22,21.40,12.69,1467.32
2018,231,49100.78,23.56,11.44,1351.26
2018,232,48930.19,23.04,10.99,1311.55
2018,233,48758.48,21.68,10.53,1271.77
2018,234,48585.72,21.33,11.45,1351.43
2018,235,48411.94,20.59,10.33,1254.69
2018,236,48237.20,24.97,7.98,1070.97
2018,237,48061.53,24.57,9.99,1226.86
2018,238,47884.98,24.72,11.82,1385.51
2018,239,47707.59,26.64,13.14,1510.88
2018,240,47529.41,28.57,16.49,1874.92
2018,241,47350.47,29.55,17.50,1999.43
2018,242,47170.81,25.26,16.39,1863.22
2018,243,46990.48,21.59,9.65,1199.02
2018,244,46809.50,20.61,10.87,1300.60
2018,245,46627.92,23.60,12.95,1491.78
2018,246,46445.77,28.01,14.60,1660.96
2018,247,46263.09,26.95,16.72,1902.17
2018,248,46079.91,27.40,14.78,1680.41
2018,249,45896.27,27.22,13.79,1575.90
2018,250,45712.19,22.80,9.15,1159.00
2018,251,45527.72,17.65,8.15,1083.50
2018,252,45342.88,15.20,2.10,710.34
2018,253,45157.70,14.60,2.09,710.09
2018,254,44972.22,18.03,6.81,988.38
2018,255,44786.46,19.36,12.42,1440.82
2018,256,44600.46,23.35,13.40,1536.38
2018,257,44414.25,24.95,12.20,1419.99
2018,258,44227.85,25.22,11.03,1314.41
2018,259,44041.29,26.80,11.73,1377.42
2018,260,43854.60,26.54,13.87,1583.95
2018,261,43667.82,25.62,14.90,1693.22
2018,262,43480.97,20.90,12.56,1454.14
2018,263,43294.07,17.05,10.31,1252.92
2018,264,43107.16,17.05,10.80,1294.47
2018,265,42920.26,16.57,10.21,1244.89
2018,266,42733.41,16.65,1.21,666.50
2018,267,42546.62,13.90,1.25,668.67
2018,268,42359.94,13.34,2.44,727.80
2018,269,42173.38,19.33,5.70,915.54
2018,270,41986.98,19.34,8.09,1078.91
2018,271,41800.76,15.69,7.94,1067.66
2018,272,41614.76,14.97,5.35,893.63
2018,273,41429.00,14.32,2.64,738.50
2018,274,41243.52,12.13,3.19,767.79
2018,275,41058.34,10.43,7.10,1008.23
2018,276,40873.49,14.56,8.08,1078.01
2018,277,40689.02,17.41,8.04,1075.07
2018,278,40504.94,15.74,3.55,787.32
2018,279,40321.29,13.71,3.18,767.38
2018,280,40138.11,15.93,4.44,838.32
2018,281,39955.42,11.99,8.08,1078.43
2018,282,39773.27,18.86,8.45,1105.27
2018,283,39591.69,23.64,11.21,1330.56
2018,284,39410.71,17.86,12.03,1404.22
2018,285,39230.37,12.85,7.89,1064.12
2018,286,39050.71,8.23,1.68,689.70
2018,287,38871.76,10.15,-1.85,533.17
2018,288,38693.57,11.68,-1.37,552.47
2018,289,38516.18,8.59,-1.78,536.16
2018,290,38339.63,9.01,-2.47,509.36
2018,291,38163.95,3.75,-3.55,469.89
2018,292,37989.20,10.12,-4.46,438.94
2018,293,37815.42,12.96,-2.61,503.99
2018,294,37642.65,5.70,-0.43,591.77
2018,295,37470.94,4.28,-3.63,467.15
2018,296,37300.33,5.48,-1.96,529.03
2018,297,37130.88,4.66,-0.91,571.48
2018,298,36962.64,1.20,-2.36,513.38
2018,299,36795.65,2.99,-4.05,452.51
2018,300,36629.97,3.77,-3.58,468.69
2018,301,36465.66,4.62,-0.51,588.63
2018,302,36302.75,5.67,1.11,661.61
2018,303,36141.32,3.94,-0.47,590.02
2018,304,35981.41,5.19,-2.97,490.58
2018,305,35823.09,7.17,-2.02,526.48
2018,306,35666.41,10.29,3.95,810.40
2018,307,35511.43,10.31,4.51,842.70
2018,308,35358.22,5.64,-0.43,591.95
2018,309,35206.83,5.53,-3.51,471.16
2018,310,35057.32,8.05,-1.00,567.84
2018,311,34909.77,9.26,3.09,762.16
2018,312,34764.22,7.90,-0.26,599.28
2018,313,34620.76,5.43,-2.02,526.47
2018,314,34479.44,3.43,-4.25,445.93
2018,315,34340.33,-0.36,-5.82,395.81
2018,316,34203.49,2.29,-8.90,311.70
2018,317,34069.00,3.00,-9.08,307.38
2018,318,33936.92,-5.55,-11.11,261.65
2018,319,33807.33,-3.82,-14.58,197.38
2018,320,33680.28,-0.18,-12.72,229.85
2018,321,33555.85,1.29,-5.23,413.98
2018,322,33434.11,-0.06,-7.68,342.84
2018,323,33315.12,-0.15,-6.80,367.06
2018,324,33198.95,-0.36,-5.05,419.60
2018,325,33085.68,-2.21,-11.52,253.21
2018,326,32975.36,-10.50,-19.86,126.40
2018,327,32868.08,-5.10,-20.06,124.19
2018,328,32763.89,1.32,-16.64,166.33
2018,329,32662.86,3.68,-11.12,261.54
2018,330,32565.06,2.24,-0.90,571.83
2018,331,32470.54,0.22,-2.04,525.97
2018,332,32379.39,0.15,-2.87,494.26
2018,333,32291.64,0.61,-2.74,499.35
2018,334,32207.38,0.75,-4.66,432.10
2018,335,32126.65,1.25,-5.04,419.90
2018,336,32049.51,2.46,-4.90,424.54
2018,337,31976.03,5.10,-2.69,500.94
2018,338,31906.25,-1.96,-6.16,385.66
2018,339,31840.22,-3.73,-12.84,227.60
2018,340,31777.99,-2.56,-12.65,231.28
2018,341,31719.62,-2.91,-10.62,272.19
2018,342,31665.14,-7.23,-17.64,152.83
2018,343,31614.60,-5.11,-17.97,148.66
2018,344,31568.04,-4.44,-14.39,200.59
2018,345,31525.50,-3.75,-16.57,167.36
2018,346,31487.00,-4.40,-17.05,160.67
2018,347,31452.57,-4.27,-19.63,128.99
2018,348,31422.26,-0.02,-18.06,147.57
2018,349,31396.08,3.29,-5.64,401.30
2018,350,31374.04,2.84,-7.43,349.54
2018,351,31356.18,0.97,-8.40,324.18
2018,352,31342.50,-4.51,-11.14,261.11
2018,353,31333.02,-1.53,-12.10,241.71
2018,354,31327.74,4.86,-10.69,270.72
2018,355,31326.67,9.57,-8.71,316.43
2018,356,31329.81,8.33,-0.43,592.07
2018,357,31337.15,-0.71,-9.06,307.89
2018,358,31348.70,-1.86,-10.77,269.01
2018,359,31364.43,-4.20,-10.66,271.35
2018,360,31384.35,-4.22,-12.68,230.63
2018,361,31408.42,-3.86,-13.27,219.75
2018,362,31436.64,2.50,-10.89,266.33
2018,363,31468.97,3.96,-6.54,374.64
2018,364,31505.40,-2.43,-11.84,246.77
2018,365,31545.89,0.48,-10.11,283.46
2019,1,31590.62,3.83,-8.09,332.31
2019,2,31639.16,-2.24,-12.29,238.12
2019,3,31691.65,-2.05,-12.00,243.63
2019,4,31748.07,2.14,-7.00,361.40
2019,5,31808.35,3.23,-7.69,342.76
2019,6,31872.47,0.19,-9.74,291.86
2019,7,31940.37,-3.68,-15.53,182.46
2019,8,32011.99,-1.93,-14.66,196.08
2019,9,32087.29,0.28,-9.10,306.97
2019,10,32166.22,-4.02,-7.49,348.00
2019,11,32248.70,-10.11,-15.83,178.03
2019,12,32334.70,-10.23,-20.79,116.64
2019,13,32424.14,-7.56,-20.86,115.88
2019,14,32516.97,-5.35,-22.04,104.44
2019,15,32613.12,-4.13,-21.25,112.01
2019,16,32712.53,-1.92,-14.42,200.03
2019,17,32815.14,-6.33,-21.16,112.89
2019,18,32920.87,-5.46,-19.99,125.03
2019,19,33029.66,-7.33,-13.40,217.44
2019,20,33141.45,-6.17,-14.76,194.60
2019,21,33256.17,-14.66,-22.92,96.66
2019,22,33373.74,-11.24,-23.10,95.15
2019,23,33494.10,-1.79,-18.95,136.69
2019,24,33617.19,5.11,-11.10,261.88
2019,25,33742.93,-1.00,-5.89,393.73
2019,26,33871.25,-5.49,-15.73,179.45
2019,27,34002.08,-2.75,-17.15,159.35
2019,28,34135.36,-5.79,-16.43,169.34
2019,29,34271.02,-6.90,-19.57,129.57
2019,30,34408.99,-6.52,-18.30,144.53
2019,31,34549.21,-12.17,-25.41,77.24
2019,32,34691.60,-11.63,-25.27,78.24
2019,33,34836.10,-6.33,-24.74,82.08
2019,34,34982.65,-1.27,-22.13,103.68
2019,35,35131.18,6.76,-9.24,303.59
2019,36,35281.63,11.31,-3.76,462.61
2019,37,35433.93,5.44,-7.63,344.33
2019,38,35588.03,2.34,-6.73,369.01
2019,39,35743.86,5.54,-4.41,440.52
2019,40,35901.36,-5.90,-11.94,244.89
2019,41,36060.47,-6.21,-15.65,180.72
2019,42,36221.14,-5.32,-14.75,194.77
2019,43,36383.31,-3.82,-18.70,139.65
2019,44,36546.92,-1.06,-17.77,151.20
2019,45,36711.92,-0.58,-8.39,324.43
2019,46,36878.26,1.66,-11.42,255.25
2019,47,37045.87,-1.83,-8.38,324.68
2019,48,37214.72,-1.92,-15.22,187.20
2019,49,37384.75,-3.98,-16.31,171.02
2019,50,37555.91,-8.19,-18.24,145.25
2019,51,37728.15,-4.59,-19.54,129.93
2019,52,37901.43,-0.19,-16.13,173.64
2019,53,38075.69,-0.24,-6.96,362.54
2019,54,38250.91,1.54,-12.60,232.09
2019,55,38427.02,1.66,-11.98,244.11
2019,56,38604.00,-2.37,-6.53,374.92
2019,57,38781.79,-9.41,-17.16,159.16
2019,58,38960.36,-10.95,-22.03,104.57
2019,59,39139.66,-7.09,-19.93,125.59
2019,60,39319.67,-1.03,-18.42,143.01
2019,61,39500.33,1.19,-17.16,159.17
2019,62,39681.61,0.07,-11.25,258.83
2019,63,39863.48,-0.09,-8.37,325.09
2019,64,40045.90,-5.05,-17.31,157.19
2019,65,40228.84,-8.86,-21.62,108.40
2019,66,40412.25,-9.22,-21.88,105.94
2019,67,40596.12,-2.39,-22.19,103.07
2019,68,40780.40,1.82,-20.58,118.70
2019,69,40965.06,1.91,-15.56,181.99
2019,70,41150.08,1.32,-6.96,362.55
2019,71,41335.41,0.86,-6.26,382.80
2019,72,41521.03,3.22,-11.74,248.78
2019,73,41706.92,7.02,-10.29,279.44
2019,74,41893.03,11.64,-1.65,541.38
2019,75,42079.34,6.46,-2.20,519.71
2019,76,42265.82,-1.87,-8.55,320.47
2019,77,42452.45,-1.69,-11.42,255.22
2019,78,42639.19,-0.21,-11.45,254.63
2019,79,42826.01,4.63,-13.64,213.37
2019,80,43012.89,6.51,-11.86,246.48
2019,81,43199.80,2.97,-4.45,439.20
2019,82,43386.70,0.02,-3.97,455.31
2019,83,43573.58,5.19,-9.87,288.75
2019,84,43760.41,2.65,-9.05,308.19
2019,85,43947.14,-0.24,-12.13,241.18
2019,86,44133.77,4.04,-12.18,240.12
2019,87,44320.25,8.14,-10.75,269.31
2019,88,44506.57,8.61,-6.70,369.85
2019,89,44692.68,8.04,-1.59,543.49
2019,90,44878.56,9.91,-1.67,540.44
2019,91,45064.18,1.23,-5.23,413.84
2019,92,45249.52,4.95,-10.35,278.00
2019,93,45434.53,9.10,-9.25,303.23
2019,94,45619.20,3.65,-4.82,427.17
2019,95,45803.48,4.84,-8.56,320.33
2019,96,45987.34,7.86,-6.71,369.54
2019,97,46170.76,10.62,-3.23,481.30
2019,98,46353.70,5.50,-3.40,475.36
2019,99,46536.12,1.02,-2.52,507.54
2019,100,46717.99,-0.65,-3.70,464.69
2019,101,46899.28,4.90,-6.39,378.80
2019,102,47079.94,7.55,-4.21,447.13
2019,103,47259.94,14.76,-0.22,601.12
2019,104,47439.25,14.15,-0.01,610.28
2019,105,47617.82,11.33,-1.00,567.84
2019,106,47795.61,6.42,-0.96,569.56
2019,107,47972.59,10.10,-3.75,462.87
2019,108,48148.71,9.80,-3.52,470.83
2019,109,48323.92,14.37,-0.86,573.69
2019,110,48498.19,18.55,5.66,913.22
2019,111,48671.47,16.77,8.33,1096.62
2019,112,48843.72,18.39,4.26,827.93
2019,113,49014.88,16.65,4.60,847.87
2019,114,49184.91,12.02,3.97,811.36
2019,115,49353.76,11.89,1.45,678.23
2019,116,49521.38,9.00,2.08,709.33
2019,117,49687.71,6.26,1.54,682.53
2019,118,49852.72,7.23,-0.13,604.95
2019,119,50016.33,8.05,-3.22,481.63
2019,120,50178.50,7.72,-0.84,574.19
2019,121,50339.18,9.01,-0.23,600.58
2019,122,50498.29,7.02,2.58,735.25
2019,123,50655.80,7.47,3.51,785.42
2019,124,50811.63,13.46,4.45,839.21
2019,125,50965.73,15.75,5.62,910.29
2019,126,51118.04,17.75,3.74,798.38
2019,127,51268.49,15.26,4.11,819.28
2019,128,51417.03,11.41,0.42,629.77
2019,129,51563.58,15.37,-2.07,524.51
2019,130,51708.09,13.10,0.80,647.36
2019,131,51850.48,10.20,3.00,757.68
2019,132,51990.70,11.50,1.85,698.09
2019,133,52128.68,11.54,2.42,726.73
2019,134,52264.34,8.37,0.14,616.96
2019,135,52397.63,8.28,1.07,660.08
2019,136,52528.47,13.33,2.82,747.69
2019,137,52656.80,14.62,3.52,785.83
2019,138,52782.54,14.69,4.45,838.99
2019,139,52905.63,20.34,6.73,982.74
2019,140,53026.00,21.82,8.89,1138.99
2019,141,53143.58,13.75,6.47,965.71
2019,142,53258.30,15.56,4.44,838.43
2019,143,53370.09,18.47,5.96,931.98
2019,144,53478.90,15.62,8.24,1090.25
2019,145,53584.64,18.31,3.57,788.56
2019,146,53687.25,22.98,6.15,944.60
2019,147,53786.66,20.88,7.20,1015.04
2019,148,53882.82,13.27,3.35,776.29
2019,149,53975.66,11.92,4.02,813.92
2019,150,54065.11,16.64,6.00,934.52
2019,151,54151.11,18.33,8.14,1082.78
2019,152,54233.61,19.26,4.54,844.21
2019,153,54312.54,16.42,5.97,933.04
2019,154,54387.85,14.37,3.37,777.86
2019,155,54459.48,15.60,3.18,767.26
2019,156,54527.39,17.75,5.23,886.09
2019,157,54591.51,20.52,8.71,1125.39
2019,158,54651.81,23.49,5.48,901.44
2019,159,54708.23,22.90,5.97,932.49
2019,160,54760.73,25.05,5.30,890.32
2019,161,54809.28,25.98,8.15,1083.59
2019,162,54853.83,21.12,10.60,1277.56
2019,163,54894.35,21.34,5.46,900.20
2019,164,54930.80,17.45,6.58,973.23
2019,165,54963.16,15.74,6.89,994.11
2019,166,54991.41,22.11,6.87,992.29
2019,167,55015.51,20.00,9.28,1169.13
2019,168,55035.45,20.91,8.14,1082.58
2019,169,55051.21,22.09,9.58,1193.09
2019,170,55062.78,23.70,9.46,1183.99
2019,171,55070.16,20.67,12.18,1418.36
2019,172,55073.32,18.63,13.25,1521.78
2019,173,55072.28,20.72,9.03,1149.99
2019,174,55067.03,23.79,8.28,1092.85
2019,175,55057.57,24.81,8.64,1119.87
2019,176,55043.92,21.44,8.91,1140.61
2019,177,55026.09,23.35,11.77,1380.78
2019,178,55004.08,26.49,13.17,1513.45
2019,179,54977.93,27.39,12.22,1422.41
2019,180,54947.64,25.26,13.81,1578.32
2019,181,54913.24,21.30,12.92,1488.91
2019,182,54874.77,23.70,10.94,1306.75
2019,183,54832.25,26.45,13.89,1586.79
2019,184,54785.71,27.95,12.09,1410.24
2019,185,54735.20,28.57,12.59,1457.50
2019,186,54680.75,29.56,13.49,1545.17
2019,187,54622.40,28.92,14.58,1658.52
2019,188,54560.20,24.88,11.48,1354.32
2019,189,54494.20,25.27,7.45,1032.66
2019,190,54424.44,26.14,8.70,1124.72
2019,191,54350.98,27.56,10.75,1290.30
2019,192,54273.87,25.55,12.99,1496.44
2019,193,54193.16,25.53,14.83,1685.97
2019,194,54108.92,26.26,13.78,1575.30
2019,195,54021.20,24.91,14.06,1603.52
2019,196,53930.07,24.34,12.22,1421.82
2019,197,53835.58,25.48,10.83,1296.99
2019,198,53737.79,25.49,13.26,1522.80
2019,199,53636.78,25.30,15.28,1735.09
2019,200,53532.61,27.87,14.04,1602.15
2019,201,53425.35,30.67,16.15,1835.38
2019,202,53315.06,30.02,18.86,2176.95
2019,203,53201.80,23.54,15.32,1739.33
2019,204,53085.66,20.59,14.15,1613.49
2019,205,52966.68,23.22,12.26,1426.40
2019,206,52844.96,24.57,9.28,1169.68
2019,207,52720.55,26.13,10.88,1301.91
2019,208,52593.51,27.47,12.20,1420.36
2019,209,52463.93,27.88,13.57,1553.43
2019,210,52331.87,28.37,15.21,1728.05
2019,211,52197.40,30.10,15.47,1757.02
2019,212,52060.58,26.89,15.76,1789.96
2019,213,51921.48,24.51,13.23,1519.78
2019,214,51780.18,25.41,8.89,1138.64
2019,215,51636.73,26.25,9.49,1186.35
2019,216,51491.20,24.03,10.38,1259.09
2019,217,51343.65,23.93,6.71,981.73
2019,218,51194.16,25.96,8.27,1092.26
2019,219,51042.78,26.32,11.12,1322.51
2019,220,50889.58,25.06,16.52,1878.16
2019,221,50734.61,23.96,13.04,1501.26
2019,222,50577.94,20.73,10.24,1247.21
2019,223,50419.63,21.32,8.10,1079.90
2019,224,50259.73,23.90,9.47,1184.18
2019,225,50098.31,25.16,12.17,1417.26
2019,226,49935.42,24.75,10.97,1309.29
2019,227,49771.11,23.88,11.32,1340.37
2019,228,49605.44,23.31,12.91,1488.33
2019,229,49438.46,23.30,15.30,1737.73
2019,230,49270.22,24.96,15.53,1763.73
2019,231,49100.78,26.70,16.18,1838.76
2019,232,48930.19,26.61,12.99,1496.22
2019,233,48758.48,22.28,11.61,1366.26
2019,234,48585.72,23.27,12.13,1414.18
2019,235,48411.94,22.03,9.52,1188.11
2019,236,48237.20,20.41,7.12,1009.79
2019,237,48061.53,20.86,7.49,1035.58
2019,238,47884.98,22.16,6.13,943.19
2019,239,47707.59,22.99,6.77,985.88
2019,240,47529.41,24.97,8.28,1093.13
2019,241,47350.47,24.43,13.29,1525.26
2019,242,47170.81,23.53,9.40,1179.08
2019,243,46990.48,20.20,7.47,1033.90
2019,244,46809.50,20.16,6.27,952.18
2019,245,46627.92,16.43,7.53,1038.58
2019,246,46445.77,18.75,10.03,1229.90
2019,247,46263.09,20.83,9.76,1207.66
2019,248,46079.91,20.41,7.05,1004.72
2019,249,45896.27,18.91,5.64,911.78
2019,250,45712.19,18.18,6.23,949.88
2019,251,45527.72,17.20,8.32,1095.67
2019,252,45342.88,17.31,5.52,904.09
2019,253,45157.70,18.87,3.91,807.86
2019,254,44972.22,22.99,5.87,926.26
2019,255,44786.46,19.65,11.25,1334.10
2019,256,44600.46,16.98,3.02,758.82
2019,257,44414.25,15.50,3.45,781.89
2019,258,44227.85,17.83,7.99,1071.44
2019,259,44041.29,17.32,7.13,1010.32
2019,260,43854.60,17.01,3.91,807.73
2019,261,43667.82,16.82,2.90,752.21
2019,262,43480.97,18.44,1.39,675.08
2019,263,43294.07,22.28,1.74,692.31
2019,264,43107.16,23.60,4.79,859.48
2019,265,42920.26,25.08,7.62,1044.58
2019,266,42733.41,24.14,9.87,1216.39
2019,267,42546.62,20.27,11.99,1400.74
2019,268,42359.94,16.80,8.16,1084.12
2019,269,42173.38,18.71,6.80,987.42
2019,270,41986.98,18.24,4.55,844.97
2019,271,41800.76,21.54,5.56,906.34
2019,272,41614.76,17.89,5.91,928.91
2019,273,41429.00,13.63,1.12,662.06
2019,274,41243.52,16.53,2.54,733.05
2019,275,41058.34,16.49,7.83,1059.62
2019,276,40873.49,11.81,2.44,727.73
2019,277,40689.02,9.25,2.01,706.15
2019,278,40504.94,11.57,-2.84,495.63
2019,279,40321.29,13.11,-1.96,529.04
2019,280,40138.11,14.23,-0.08,607.25
2019,281,39955.42,14.84,6.71,981.37
2019,282,39773.27,14.35,1.44,677.62
2019,283,39591.69,14.75,3.42,780.48
2019,284,39410.71,15.31,2.21,715.88
2019,285,39230.37,16.57,2.91,752.58
2019,286,39050.71,16.11,7.50,1036.25
2019,287,38871.76,16.21,0.15,617.52
2019,288,38693.57,13.11,-0.32,596.58
2019,289,38516.18,12.24,-1.76,536.90
2019,290,38339.63,10.98,-1.61,542.96
2019,291,38163.95,7.84,3.37,777.78
2019,292,37989.20,9.93,2.37,724.46
2019,293,37815.42,10.64,-1.65,541.01
2019,294,37642.65,13.83,-0.63,583.29
2019,295,37470.94,13.96,1.97,703.77
2019,296,37300.33,13.79,5.06,875.50
2019,297,37130.88,15.46,0.09,614.58
2019,298,36962.64,11.56,0.47,631.84
2019,299,36795.65,9.80,2.24,717.55
2019,300,36629.97,7.97,-1.41,550.67
2019,301,36465.66,10.12,2.11,710.96
2019,302,36302.75,10.50,5.61,909.72
2019,303,36141.32,14.33,6.58,972.94
2019,304,35981.41,18.06,8.55,1113.39
2019,305,35823.09,13.21,4.78,858.64
2019,306,35666.41,7.03,-3.91,457.52
2019,307,35511.43,6.69,-3.98,455.15
2019,308,35358.22,6.75,-3.89,457.99
2019,309,35206.83,8.13,-2.49,508.52
2019,310,35057.32,5.85,-2.32,514.92
2019,311,34909.77,4.37,-4.25,445.78
2019,312,34764.22,-2.50,-6.79,367.35
2019,313,34620.76,-0.99,-10.14,282.71
2019,314,34479.44,3.25,-9.66,293.58
2019,315,34340.33,2.86,-4.74,429.49
2019,316,34203.49,0.01,-6.01,390.16
2019,317,34069.00,-6.64,-16.05,174.73
