scenario,member_or_default,event_id,operator,model_level,threshold_gsi21,direction,crossing_sequence,crossing_ordinal,crossing_date,inside_event_window
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,1,738167.586311891,2022-01-12,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,2,738188.544599181,2022-02-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,3,738193.274495623,2022-02-07,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,4,738234.968356601,2022-03-20,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,5,738491.552753702,2022-12-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,6,738643.323286810,2023-05-03,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,7,738833.164056730,2023-11-09,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,8,738846.567779894,2023-11-22,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,9,738884.479796751,2023-12-30,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,10,739008.093132026,2024-05-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,11,739267.481306164,2025-01-16,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,12,739371.291966108,2025-04-30,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,13,739574.685607486,2025-11-19,True
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,14,739595.751281009,2025-12-10,True
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,15,739607.466563017,2025-12-22,True
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,16,739657.113542353,2026-02-10,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,rising,17,739663.978500511,2026-02-16,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.048635955138220638,falling,18,739683.183881122,2026-03-08,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,1,738210.039609727,2022-02-24,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,2,738214.399001066,2022-02-28,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,3,738216.172890969,2022-03-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,4,738229.648254900,2022-03-15,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,5,738503.868495687,2022-12-14,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,6,738581.544239146,2023-03-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,7,738582.296248540,2023-03-03,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,8,738633.108783663,2023-04-23,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,9,738886.274683641,2024-01-01,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,10,738913.870578130,2024-01-28,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,11,738921.976446476,2024-02-05,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,12,738990.532574349,2024-04-14,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,13,739270.404756478,2025-01-19,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,14,739352.782125579,2025-04-11,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,15,739614.758932799,2025-12-29,True
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,16,739630.537022362,2026-01-14,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,rising,17,739639.860290803,2026-01-23,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.097271910276441276,falling,18,739641.279812678,2026-01-25,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,1,738507.009829926,2022-12-18,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,2,738578.515906757,2023-02-27,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,3,738584.839457495,2023-03-05,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,4,738629.532653971,2023-04-19,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,5,738887.286452359,2024-01-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,6,738912.723721355,2024-01-27,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,7,738923.287292375,2024-02-07,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,8,738984.751205805,2024-04-08,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,9,739271.570613861,2025-01-20,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,10,739348.349130416,2025-04-07,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,rising,11,739624.683123078,2026-01-08,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.12158988784555158,falling,12,739628.492797660,2026-01-12,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,1,738508.272876354,2022-12-19,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,2,738577.016881343,2023-02-26,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,3,738586.662833372,2023-03-07,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,4,738626.037164970,2023-04-16,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,5,738888.517006710,2024-01-03,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,6,738911.624731795,2024-01-26,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,7,738930.634385106,2024-02-14,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,8,738947.282016607,2024-03-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,9,738955.252068462,2024-03-10,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,10,738980.887556569,2024-04-04,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,rising,11,739272.544998408,2025-01-21,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.30,0.14590786541466189,falling,12,739345.511834787,2025-04-04,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,1,738510.325942033,2022-12-21,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,2,738571.063678737,2023-02-20,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,3,738590.676565356,2023-03-11,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,4,738618.351706878,2023-04-08,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,5,738890.759052063,2024-01-05,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,6,738909.182592560,2024-01-24,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,7,738935.703728562,2024-02-19,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,8,738941.298437731,2024-02-25,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,9,738961.419739228,2024-03-16,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,10,738974.627583527,2024-03-29,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,rising,11,739274.512052745,2025-01-23,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.40,0.19454382055288255,falling,12,739341.085181935,2025-03-31,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,rising,1,738522.870150605,2023-01-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,falling,2,738535.769706417,2023-01-15,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,rising,3,738558.910642726,2023-02-07,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,falling,4,738566.383050251,2023-02-15,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,rising,5,738600.445183944,2023-03-21,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,falling,6,738601.718680926,2023-03-22,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,rising,7,738898.632959331,2024-01-13,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,falling,8,738902.119132501,2024-01-17,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,rising,9,739278.526966021,2025-01-27,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.60,0.29181573082932377,falling,10,739328.894728335,2025-03-18,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.70,0.34045168596754438,rising,1,739280.579589491,2025-01-29,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.70,0.34045168596754438,falling,2,739319.194342719,2025-03-09,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.75,0.36476966353665474,rising,1,739281.618328665,2025-01-30,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.75,0.36476966353665474,falling,2,739312.203334525,2025-03-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.80,0.3890876411057651,rising,1,739282.665820576,2025-01-31,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.80,0.3890876411057651,falling,2,739306.642754816,2025-02-24,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.90,0.43772359624398571,rising,1,739284.788553683,2025-02-02,False
BASE,GSI-2631,2025-rising,EVENT_YEAR_RELATIVE,0.90,0.43772359624398571,falling,2,739298.360556082,2025-02-16,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,1,738508.297939218,2022-12-19,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,2,738576.594434152,2023-02-25,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,3,738588.080833602,2023-03-09,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,4,738618.292702462,2023-04-08,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,5,738888.544506370,2024-01-03,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,6,738911.551010928,2024-01-26,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,7,738931.160326193,2024-02-15,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,8,738944.664576350,2024-02-28,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,9,738958.584943471,2024-03-13,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,10,738977.146717511,2024-04-01,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,rising,11,739272.628730934,2025-01-21,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.50,0.14831272196250739,falling,12,739342.343280059,2025-04-01,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,1,738166.955280022,2022-01-11,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,2,738236.333625619,2022-03-22,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,3,738241.811979862,2022-03-27,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,4,738249.381179654,2022-04-04,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,5,738490.219472179,2022-12-01,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,6,738637.815769527,2023-04-27,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,7,738825.271499422,2023-11-01,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,8,738853.903661951,2023-11-29,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,9,738883.520091783,2023-12-29,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,10,739002.195415186,2024-04-26,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,11,739162.149779207,2024-10-03,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,12,739172.049175967,2024-10-13,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,13,739174.772194615,2024-10-15,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,14,739182.015943181,2024-10-23,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,15,739220.370611718,2024-11-30,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,16,739239.055307808,2024-12-19,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,17,739266.609248898,2025-01-15,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,18,739367.243464596,2025-04-26,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,19,739527.411231878,2025-10-03,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,20,739545.054194852,2025-10-21,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,21,739573.506701032,2025-11-18,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,22,739596.944406943,2025-12-11,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,23,739602.273320643,2025-12-17,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,24,739657.869235710,2026-02-10,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,rising,25,739662.504637622,2026-02-15,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.10,0.029662544392501478,falling,26,739684.207789262,2026-03-09,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,1,738167.906074278,2022-01-12,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,2,738188.055568100,2022-02-02,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,3,738193.891800772,2022-02-07,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,4,738196.770175795,2022-02-10,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,5,738208.021211071,2022-02-22,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,6,738232.010560144,2022-03-18,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,7,738492.763944715,2022-12-03,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,8,738500.048685436,2022-12-11,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,9,738501.907929349,2022-12-12,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,10,738632.000515586,2023-04-22,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,11,738838.802736335,2023-11-14,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,12,738845.337695965,2023-11-21,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,13,738884.843957681,2023-12-30,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,14,738916.291759882,2024-01-31,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,15,738920.271794799,2024-02-04,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,16,738991.575131772,2024-04-15,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,17,739268.009431884,2025-01-17,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,18,739354.272020804,2025-04-13,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,19,739575.419004089,2025-11-20,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,20,739594.896070400,2025-12-09,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,21,739608.313388979,2025-12-23,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,22,739633.581982607,2026-01-17,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,23,739634.707287178,2026-01-18,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,24,739635.083912002,2026-01-19,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,25,739636.273455837,2026-01-20,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,26,739645.778304022,2026-01-29,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,rising,27,739668.655812972,2026-02-21,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.20,0.059325088785002957,falling,28,739682.162025531,2026-03-07,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,1,738170.719580010,2022-01-15,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,2,738186.302377763,2022-01-31,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,3,738208.876875894,2022-02-22,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,4,738230.592609458,2022-03-16,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,5,738502.813482024,2022-12-13,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,6,738629.639034024,2023-04-19,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,7,738885.381847886,2023-12-31,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,8,738915.077485793,2024-01-30,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,9,738920.947392520,2024-02-04,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,10,738988.058891010,2024-04-12,True
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,11,739268.888911382,2025-01-17,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,12,739352.272487754,2025-04-11,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,13,739588.056655906,2025-12-03,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,14,739594.243622397,2025-12-09,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,15,739610.515047053,2025-12-25,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,16,739631.667898655,2026-01-15,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,rising,17,739636.865610206,2026-01-20,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.25,0.074156360981253694,falling,18,739644.967960138,2026-01-28,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.30,0.088987633177504424,rising,1,738209.746372342,2022-02-23,False
BASE,GSI-2634,2024-falling,EVENT_YEAR_RELATIVE,0.30,0.088987633177504424,falling,2,738214.761058478,2022-02-28,False
